customer_id,first_name,last_name,email,birth_date,gender,marital_status,income,credit_score,employment_status,education,state,zip_code,acquisition_date,risk_category
CUST008358,Gina,Shaw,julieeverett@example.com,1992-04-25,Male,Divorced,25000,673,Full-time,Some College,TX,56814,2024-08-25,Medium
CUST008359,Ryan,Clark,sbishop@example.org,1951-04-30,Female,Married,34541,841,Part-time,Some College,NC,05083,2024-06-10,Medium
CUST008360,Ashley,Smith,smithandrew@example.org,1981-07-09,Female,Married,68765,720,Part-time,Some College,FL,98478,2023-06-19,Medium
CUST008361,Robert,Ortiz,owensalexander@example.net,1997-05-06,Male,Married,50621,682,Unemployed,Master's,FL,67535,2021-01-30,High
CUST008362,Mallory,Hogan,heather91@example.com,1963-11-26,Female,Married,25000,754,Full-time,High School,MD,19328,2021-06-12,Low
CUST008363,Stephanie,Neal,jreed@example.net,1955-12-29,Male,Single,33989,745,Part-time,Some College,MI,80312,2024-09-20,Low
CUST008364,Kathryn,Peck,michaelchang@example.org,1972-09-07,Male,Married,25000,659,Full-time,High School,WA,17948,2020-01-13,Medium
CUST008365,Lisa,Berry,sue53@example.com,1978-09-18,Male,Single,76182,819,Full-time,Master's,NY,43452,2022-03-06,Medium
CUST008366,Valerie,Baird,theresajones@example.net,1977-02-22,Female,Married,25000,714,Full-time,Some College,TN,61318,2022-10-17,High
CUST008367,Michelle,Mcgee,bennettkeith@example.net,2006-12-04,Male,Married,28944,652,Full-time,Master's,MI,99109,2024-08-08,Medium
CUST008368,Kristin,Lewis,rodriguezelizabeth@example.com,1971-08-17,Female,Married,36469,748,Self-employed,Bachelor's,WA,89912,2023-05-11,Medium
CUST008369,Bradley,Gonzales,kyle08@example.org,1976-02-13,Male,Single,25000,730,Unemployed,Trade School,TX,39300,2022-03-24,Low
CUST008370,Vicki,Kent,autumn75@example.org,1986-07-02,Male,Single,47905,660,Full-time,Bachelor's,OH,60239,2022-10-31,Medium
CUST008371,Amy,Gates,codyanderson@example.org,1949-09-08,Female,Married,41817,764,Student,Bachelor's,WA,29681,2025-05-02,High
CUST008372,Darius,Flores,josephjimenez@example.org,1974-04-22,Male,Married,47143,744,Self-employed,Some College,MI,14008,2021-09-02,Medium
CUST008373,Mary,Mitchell,francotammy@example.org,1994-10-04,Female,Married,41476,624,Self-employed,Some College,CA,59815,2024-01-03,High
CUST008374,Michael,Evans,uramirez@example.net,1971-11-28,Male,Single,62965,705,Full-time,Trade School,TX,54024,2025-04-27,High
CUST008375,Heather,Rice,samanthalopez@example.net,1959-11-13,Male,Divorced,29401,709,Retired,Some College,CO,59992,2020-01-05,Medium
CUST008376,Emily,Humphrey,seanlong@example.org,1978-06-15,Male,Single,45131,754,Full-time,Bachelor's,OH,69412,2020-02-20,Medium
CUST008377,Kelly,Weber,xlewis@example.com,1974-07-15,Male,Married,25000,729,Full-time,High School,VA,47136,2023-05-31,Medium
CUST008378,Diana,Lucero,thomasdiane@example.net,1965-12-14,Male,Married,25000,766,Part-time,Bachelor's,PA,74783,2024-05-14,Medium
CUST008379,Lisa,Baker,david35@example.net,1990-08-09,Female,Single,25000,698,Full-time,Master's,MA,48385,2022-03-26,High
CUST008380,Joel,Smith,kdiaz@example.net,1971-09-14,Male,Married,26248,705,Self-employed,Some College,TN,64465,2023-10-16,High
CUST008381,Brian,Moody,tara59@example.net,1989-08-25,Female,Married,38078,802,Full-time,Bachelor's,AZ,13638,2025-02-07,Low
CUST008382,Jordan,Hernandez,smithbenjamin@example.org,1983-03-23,Female,Married,35466,740,Full-time,Some College,OH,66611,2021-01-07,Medium
CUST008383,Amy,Alvarez,vjones@example.net,1994-03-13,Male,Married,64680,741,Self-employed,Bachelor's,IL,56800,2024-08-20,Low
CUST008384,Andrew,Roberts,carlhuber@example.org,1976-03-08,Female,Divorced,54534,746,Full-time,Some College,AZ,01307,2024-08-14,Low
CUST008385,Austin,Russell,wfranklin@example.org,1993-02-07,Male,Single,25000,676,Self-employed,Some College,IN,11099,2020-07-12,High
CUST008386,Billy,Brown,andrea54@example.org,1969-07-20,Male,Married,45307,813,Full-time,Doctorate,GA,45989,2024-07-26,Low
CUST008387,Erica,Rivera,heverett@example.com,1980-08-16,Female,Married,33514,787,Part-time,Bachelor's,AZ,19138,2025-06-13,Medium
CUST008388,Ian,Williamson,lindsay41@example.com,1981-05-14,Male,Single,62791,720,Full-time,Bachelor's,MA,12101,2021-07-02,Low
CUST008389,Andrew,Richmond,mjimenez@example.net,1996-06-09,Female,Single,64923,850,Full-time,Bachelor's,MA,19318,2020-12-23,Medium
CUST008390,Christine,Wolfe,cwebster@example.com,2000-04-09,Male,Divorced,26109,698,Full-time,Master's,PA,01708,2023-06-19,Low
CUST008391,Martha,King,pthomas@example.com,1972-10-20,Male,Married,78911,786,Full-time,Master's,TX,99950,2023-09-11,Medium
CUST008392,Alice,Waters,staceychen@example.net,1999-08-03,Male,Married,25000,620,Full-time,Bachelor's,AZ,87915,2020-05-24,Medium
CUST008393,Olivia,Mcclure,murraymichael@example.org,1971-10-02,Male,Married,77851,839,Part-time,Master's,MO,07629,2021-01-22,Low
CUST008394,Kevin,Webb,torresjames@example.org,2001-03-30,Male,Married,33724,684,Full-time,Bachelor's,NC,90560,2024-12-07,Medium
CUST008395,Stacy,Myers,khutchinson@example.com,2002-12-22,Male,Single,88021,745,Full-time,Some College,NC,45440,2022-05-26,Medium
CUST008396,Jason,Moore,jason32@example.net,1998-05-02,Female,Married,73348,781,Full-time,High School,AZ,52229,2023-01-21,Medium
CUST008397,Kathryn,Martin,matthewcoleman@example.org,1983-08-20,Female,Single,58825,774,Full-time,Master's,TX,40357,2025-04-16,Low
CUST008398,Alyssa,Gibson,paulahall@example.org,1986-04-30,Female,Single,71756,724,Full-time,Master's,MA,09847,2022-09-06,Medium
CUST008399,Jordan,Rush,roger50@example.org,1959-03-21,Male,Single,37452,658,Self-employed,Bachelor's,TN,69999,2024-10-19,High
CUST008400,Brian,Guzman,jodi18@example.com,2007-07-04,Female,Single,50883,694,Part-time,Bachelor's,MO,91613,2021-10-18,High
CUST008401,Gabriel,Lewis,cgarcia@example.org,1968-01-12,Female,Married,78645,731,Full-time,Some College,IN,91221,2020-01-25,Medium
CUST008402,Sarah,Hill,javier05@example.org,1961-02-20,Male,Divorced,25000,785,Full-time,High School,VA,77035,2024-12-17,Medium
CUST008403,Amber,Roth,loriwilliams@example.net,1999-02-13,Male,Single,29168,597,Part-time,Some College,TN,54093,2024-11-23,High
CUST008404,Heidi,Brown,zwiley@example.net,1970-05-11,Female,Married,59310,755,Full-time,Bachelor's,NC,38738,2024-08-20,Low
CUST008405,Elizabeth,Long,adrienne42@example.org,1976-09-30,Male,Divorced,35882,791,Full-time,Bachelor's,WA,46578,2022-08-28,Medium
CUST008406,Jackson,Marshall,dmills@example.com,2000-08-04,Male,Married,42166,623,Part-time,Master's,OH,48501,2025-04-19,Medium
CUST008407,Heather,Skinner,larry29@example.org,2003-03-23,Male,Married,25000,507,Self-employed,Bachelor's,MI,65284,2023-06-26,High
CUST008408,Tristan,Johnson,dwayneward@example.net,1990-06-08,Male,Married,25000,698,Part-time,Trade School,IN,53954,2021-06-01,Low
CUST008409,Mallory,Collins,devin22@example.org,1973-08-07,Female,Divorced,26102,761,Full-time,Master's,MD,56123,2023-12-30,Low
CUST008410,Paul,Austin,gregg81@example.com,1977-01-04,Male,Divorced,55601,850,Full-time,Bachelor's,TX,80334,2024-07-27,Low
CUST008411,Amy,Jones,hunter03@example.net,1986-05-25,Female,Divorced,26392,668,Full-time,Bachelor's,WA,42197,2022-01-09,Low
CUST008412,Stephen,Jimenez,davidking@example.com,1961-09-09,Female,Married,39183,672,Self-employed,Master's,VA,77779,2024-12-21,Medium
CUST008413,John,Reyes,nicholaswebster@example.org,1988-06-28,Female,Married,25000,651,Full-time,Bachelor's,MI,64775,2023-05-03,Medium
CUST008414,Matthew,Bell,jessicagonzalez@example.com,1963-04-13,Female,Single,68125,751,Part-time,Bachelor's,MI,63824,2022-10-01,Low
CUST008415,Tonya,Santos,bryanschroeder@example.com,1976-04-29,Female,Married,52091,758,Full-time,Bachelor's,MI,42480,2023-09-13,Low
CUST008416,Tiffany,Kelly,shawnlara@example.com,1978-05-28,Female,Divorced,57118,739,Full-time,High School,NC,39825,2023-07-31,Low
CUST008417,Sandra,Soto,ngates@example.net,1977-12-22,Female,Single,76140,850,Full-time,Master's,GA,09391,2025-06-26,Medium
CUST008418,Michael,Walsh,brobinson@example.net,1991-02-05,Male,Married,104234,735,Full-time,Bachelor's,CA,32593,2023-07-13,High
CUST008419,Jennifer,Mullins,yvonne14@example.net,1990-06-17,Male,Married,25000,687,Full-time,Bachelor's,MD,89158,2024-09-05,Medium
CUST008420,Heather,Day,sherylwarren@example.net,1964-07-03,Female,Married,42643,831,Full-time,Master's,IL,26639,2022-12-27,Low
CUST008421,Ricky,Mcdonald,hansonsteve@example.org,1995-07-01,Male,Married,46457,731,Full-time,Bachelor's,CO,42030,2020-10-03,Medium
CUST008422,Randy,Garcia,stacey55@example.org,1983-08-04,Male,Single,29695,729,Full-time,Some College,CO,06185,2020-10-13,High
CUST008423,Tristan,Evans,hartrichard@example.net,1962-04-21,Female,Married,40787,738,Full-time,Bachelor's,AZ,50456,2024-08-30,Medium
CUST008424,Nicole,Miller,browncharles@example.net,1979-09-03,Female,Married,35962,787,Full-time,Trade School,MD,57960,2021-01-20,Low
CUST008425,Mary,Watkins,colonjessica@example.com,2003-07-19,Male,Single,59694,695,Full-time,High School,WA,66956,2020-01-10,High
CUST008426,Jason,Wilson,qjackson@example.org,1987-04-04,Male,Single,25000,635,Full-time,Some College,WA,08399,2024-11-22,High
CUST008427,Peter,Brooks,stricklandrichard@example.com,1962-05-17,Male,Single,36989,685,Full-time,Doctorate,TX,55218,2020-12-10,High
CUST008428,Chelsea,Cooper,matthewhernandez@example.com,1956-06-16,Male,Single,29785,815,Retired,Some College,MD,72817,2020-03-17,Medium
CUST008429,Kristin,Navarro,jacobsnicole@example.net,1981-01-10,Male,Married,25000,714,Full-time,Some College,TX,59156,2024-05-28,Low
CUST008430,Christopher,Navarro,elizabeththompson@example.net,1972-11-06,Male,Married,50378,763,Part-time,Some College,MI,14311,2021-09-20,Low
CUST008431,Antonio,Cabrera,iharrington@example.com,1958-01-29,Male,Single,44290,775,Retired,Master's,MD,59701,2024-12-18,Low
CUST008432,Michael,Decker,maysjohn@example.org,1964-01-04,Female,Single,65299,774,Full-time,Bachelor's,MI,27085,2024-08-12,Medium
CUST008433,Michelle,Hicks,nguyenjennifer@example.org,1984-06-26,Male,Married,79193,786,Full-time,Bachelor's,CO,11201,2022-11-30,Low
CUST008434,Scott,Rowe,mclaughlindebbie@example.com,1999-01-03,Female,Single,48227,749,Full-time,Some College,MI,52287,2024-11-08,Low
CUST008435,Jason,Hess,warrenpaul@example.net,1976-07-25,Female,Married,25000,686,Full-time,Bachelor's,CO,60124,2023-12-07,Medium
CUST008436,Monica,Pearson,nnichols@example.com,2005-05-03,Other,Divorced,25000,684,Part-time,High School,WA,03121,2025-01-26,High
CUST008437,Felicia,Turner,michael31@example.net,1970-09-21,Female,Single,25000,754,Full-time,High School,AZ,14473,2023-07-29,Low
CUST008438,Jeffrey,Davis,kelly70@example.net,1959-04-17,Female,Married,37431,775,Retired,Some College,IL,76545,2021-07-22,Low
CUST008439,Victor,Scott,youngdenise@example.org,1984-05-05,Male,Single,181640,850,Full-time,Master's,IN,45330,2023-07-10,Low
CUST008440,Joshua,Smith,eking@example.org,1985-08-21,Female,Married,39678,732,Full-time,Bachelor's,MA,85666,2025-03-10,Medium
CUST008441,Angela,Maldonado,crystalnelson@example.com,1989-03-17,Male,Married,49124,672,Full-time,Master's,TX,72371,2023-08-31,High
CUST008442,Hannah,Lopez,natalie39@example.com,1965-02-24,Female,Married,107440,800,Self-employed,Bachelor's,NC,72958,2024-08-05,Medium
CUST008443,Debra,Osborne,kimberlycardenas@example.com,1983-12-21,Male,Married,52152,785,Full-time,Bachelor's,WI,70228,2025-04-25,Low
CUST008444,Melissa,Daniel,elizabeth84@example.com,1983-03-11,Male,Married,65132,715,Part-time,Bachelor's,NC,70715,2025-01-12,Medium
CUST008445,Kevin,Thompson,scottwebb@example.com,1972-10-17,Male,Divorced,53048,804,Full-time,High School,CO,90406,2023-08-14,Low
CUST008446,Adam,Davis,hendersonryan@example.com,1983-03-12,Male,Married,35027,684,Full-time,Master's,FL,17081,2021-09-02,Medium
CUST008447,Matthew,West,karenblair@example.com,1971-07-25,Male,Single,73055,789,Full-time,Some College,MD,33850,2023-07-07,Medium
CUST008448,Rachel,Bell,josephbrianna@example.com,1991-05-06,Male,Married,40073,726,Part-time,Bachelor's,TN,58179,2024-09-01,Medium
CUST008449,Tracy,Davidson,oconnoralan@example.net,1996-12-31,Female,Married,56599,683,Student,High School,MA,25701,2024-02-12,High
CUST008450,Alexis,Clark,kenneth71@example.org,1961-11-20,Male,Married,46155,750,Full-time,Bachelor's,PA,90009,2020-11-08,Medium
CUST008451,Ellen,Scott,sean54@example.org,1988-01-01,Female,Single,58222,771,Full-time,Trade School,TN,30525,2021-08-01,Medium
CUST008452,Steve,Allen,haleycunningham@example.com,1992-04-14,Male,Single,110053,746,Full-time,Doctorate,WA,16957,2024-12-04,High
CUST008453,Tiffany,Odom,gmeyer@example.net,1991-01-10,Female,Single,67995,693,Full-time,Trade School,TX,85711,2021-11-06,Medium
CUST008454,Kaitlyn,Valenzuela,evancook@example.org,1967-01-06,Female,Married,35225,765,Part-time,High School,MA,44625,2022-12-26,Medium
CUST008455,Anthony,Krueger,sethgriffin@example.net,1996-12-05,Female,Single,39936,704,Self-employed,Master's,WI,52345,2020-06-05,Low
CUST008456,Danielle,Smith,aprilvasquez@example.org,2000-05-23,Male,Married,29184,660,Full-time,High School,WA,29300,2022-03-10,Medium
CUST008457,Sarah,Eaton,allison77@example.net,1972-07-03,Female,Married,27882,721,Full-time,Bachelor's,AZ,44405,2024-12-26,Medium
CUST008458,Donald,White,sweeneypamela@example.net,1975-04-18,Female,Single,43544,789,Part-time,Bachelor's,TX,21493,2021-07-29,Medium
CUST008459,Tiffany,Solomon,grossalexander@example.org,1953-04-17,Female,Married,52271,693,Retired,Bachelor's,WI,28654,2022-03-18,High
CUST008460,Dorothy,Campbell,lopezerica@example.net,1980-03-07,Female,Married,28080,797,Part-time,Some College,IL,63228,2022-05-07,Low
CUST008461,Danielle,Tran,samantha35@example.org,1989-07-26,Male,Married,27468,741,Full-time,Some College,MI,07622,2023-01-28,Medium
CUST008462,David,Edwards,mallen@example.com,1957-09-10,Female,Married,48648,751,Retired,Bachelor's,WA,49991,2023-06-10,Low
CUST008463,Robert,Ramirez,richardmorgan@example.com,1991-04-21,Female,Single,25000,687,Self-employed,Some College,WI,96280,2021-10-29,High
CUST008464,Cindy,Torres,obrientimothy@example.net,2007-07-04,Female,Single,73571,780,Full-time,Bachelor's,GA,42586,2024-11-09,Medium
CUST008465,Melissa,Wilson,jennakemp@example.com,1997-09-11,Male,Married,29111,580,Full-time,High School,AZ,41814,2022-02-18,High
CUST008466,Jessica,Wright,candacejimenez@example.org,1983-08-12,Female,Single,34090,656,Full-time,Bachelor's,CO,64936,2024-01-22,Medium
CUST008467,Melissa,Perkins,amberdavis@example.net,1974-11-10,Female,Divorced,52654,776,Full-time,Bachelor's,NY,71755,2021-04-08,Medium
CUST008468,Alicia,Long,zclements@example.org,2007-07-04,Male,Single,60165,721,Unemployed,High School,TX,32464,2023-06-26,High
CUST008469,Lisa,Lopez,morrisonconnor@example.com,1984-08-27,Male,Married,63789,821,Full-time,Master's,FL,96396,2022-02-14,Medium
CUST008470,Daniel,Dixon,catherine77@example.org,1987-11-05,Female,Married,49922,755,Self-employed,Bachelor's,MO,99614,2020-04-03,Low
CUST008471,Michael,Downs,jonesemily@example.net,1977-01-28,Male,Single,56326,705,Full-time,Bachelor's,AZ,34665,2024-09-21,High
CUST008472,Nicole,Acevedo,rwatson@example.com,1986-10-31,Male,Single,35681,739,Self-employed,Bachelor's,MI,52502,2020-12-19,Low
CUST008473,Michael,Rowland,oolson@example.net,1989-09-04,Female,Single,87511,754,Full-time,Master's,GA,94734,2024-04-08,High
CUST008474,Joshua,Harper,ellislinda@example.com,1974-10-25,Female,Single,73762,809,Full-time,Doctorate,MD,13786,2021-06-29,Medium
CUST008475,James,Wright,robert93@example.org,1993-12-12,Male,Divorced,106593,668,Full-time,Bachelor's,MD,40081,2022-08-11,High
CUST008476,Elizabeth,Nguyen,daniel82@example.org,1974-07-08,Female,Single,35664,765,Part-time,Master's,MI,92900,2021-02-19,High
CUST008477,Stephanie,Lewis,wheelervanessa@example.com,1996-09-14,Female,Married,33363,633,Full-time,Master's,TN,53075,2021-02-05,High
CUST008478,Benjamin,Bradley,vortiz@example.com,1972-02-19,Female,Married,38147,716,Full-time,High School,MI,88318,2024-12-07,Low
CUST008479,Kathryn,Miller,anne83@example.org,1966-10-28,Male,Married,52745,817,Part-time,Bachelor's,CA,39630,2023-08-12,Low
CUST008480,Jonathan,Collins,ylindsey@example.net,1985-06-06,Female,Single,45267,836,Full-time,Bachelor's,IL,96443,2023-06-27,Low
CUST008481,Joanna,Harris,nathanmartin@example.net,1999-08-12,Male,Married,28615,695,Full-time,Bachelor's,CO,13729,2022-11-26,High
CUST008482,Lindsey,Day,sarasosa@example.com,1961-01-11,Female,Single,46387,850,Full-time,Some College,NC,84278,2022-11-15,Low
CUST008483,Denise,Moore,stonejeffrey@example.net,1940-07-03,Female,Single,67150,834,Retired,Some College,MO,11021,2023-01-18,Medium
CUST008484,Jacqueline,Barker,qwest@example.com,1988-09-01,Male,Widowed,52503,729,Unemployed,Bachelor's,IN,59223,2021-09-04,Medium
CUST008485,Alexandria,Kim,agonzalez@example.com,1997-07-31,Female,Married,55171,778,Unemployed,Master's,PA,08799,2021-01-24,Low
CUST008486,Amanda,Cantrell,qwilliamson@example.org,1978-01-12,Female,Single,25000,796,Part-time,High School,MI,87423,2022-03-03,Low
CUST008487,Amy,Thomas,qmcmahon@example.org,1968-08-12,Female,Single,25000,810,Part-time,Some College,CO,66606,2020-10-16,Low
CUST008488,Jennifer,Owens,reevesmatthew@example.net,1976-06-30,Male,Divorced,63739,763,Full-time,Bachelor's,VA,75407,2020-09-08,Low
CUST008489,Angela,Ford,belljoseph@example.net,2007-07-04,Male,Married,37637,734,Part-time,Some College,NC,08966,2021-11-25,Low
CUST008490,Brandi,Foley,jennifer98@example.net,1987-12-24,Male,Married,25000,675,Unemployed,High School,NY,42231,2022-03-18,High
CUST008491,Diane,Martinez,hermankeith@example.com,1985-06-11,Female,Divorced,28557,778,Self-employed,Bachelor's,FL,10973,2022-11-29,Medium
CUST008492,Larry,Thomas,scollins@example.com,1945-12-17,Female,Divorced,27637,774,Retired,Some College,TX,11232,2023-01-28,High
CUST008493,Tricia,Davenport,melissa89@example.net,1992-05-03,Female,Married,38081,611,Full-time,Master's,MA,29161,2021-10-08,High
CUST008494,Debra,Johnson,williamsjoe@example.com,1998-01-22,Female,Divorced,111824,794,Full-time,Bachelor's,MO,90087,2023-08-24,Medium
CUST008495,Joshua,Kerr,johnsonlarry@example.net,1996-03-04,Male,Divorced,79244,790,Full-time,High School,VA,24019,2021-11-03,High
CUST008496,Jonathan,Johnson,smalltabitha@example.net,1981-06-28,Female,Single,25000,754,Self-employed,Some College,AZ,82642,2020-11-07,Low
CUST008497,Michael,Contreras,zsantana@example.org,1962-05-07,Female,Divorced,59733,810,Full-time,Bachelor's,IN,13636,2023-07-26,Medium
CUST008498,Denise,Williams,smithryan@example.com,1962-11-15,Male,Widowed,72267,767,Full-time,Doctorate,MA,07419,2020-07-31,Low
CUST008499,Joseph,Lowe,johoward@example.net,2007-07-04,Female,Divorced,25000,644,Part-time,High School,MA,59346,2020-05-01,High
CUST008500,Carol,Kaufman,joshua06@example.com,1971-06-28,Female,Widowed,53583,844,Full-time,Master's,TN,20123,2024-05-18,Low
CUST008501,Julie,Rice,melissacarroll@example.net,1983-11-11,Female,Married,58688,825,Full-time,Trade School,OH,37188,2023-10-21,Low
CUST008502,Lindsey,Shaw,nross@example.net,1963-10-26,Male,Married,25000,718,Full-time,High School,IL,10815,2024-11-04,Low
CUST008503,Amanda,Marsh,tammy84@example.org,1983-12-18,Male,Divorced,68425,764,Part-time,Bachelor's,IL,23533,2020-05-24,Medium
CUST008504,Christopher,Young,mjohnson@example.net,1976-07-12,Female,Married,37908,642,Full-time,Master's,MA,27271,2021-11-07,High
CUST008505,Katherine,Williams,jthomas@example.org,1986-12-11,Female,Married,36317,749,Full-time,Some College,MO,44289,2023-09-05,Low
CUST008506,Donald,Nelson,patrickrodriguez@example.net,2001-10-09,Female,Married,41910,654,Student,Some College,MO,70455,2022-06-21,Low
CUST008507,Thomas,Zimmerman,bgarcia@example.org,2006-07-13,Male,Married,34874,648,Full-time,Some College,PA,81843,2021-12-15,Medium
CUST008508,William,Jimenez,sabrina87@example.org,1974-04-23,Male,Married,26910,820,Full-time,Bachelor's,PA,97291,2022-04-18,Low
CUST008509,Laurie,Carroll,robert46@example.net,1955-02-01,Male,Single,25000,794,Retired,Some College,OH,80439,2023-11-30,Medium
CUST008510,Joshua,Sanchez,richard01@example.com,1986-04-24,Female,Single,44190,728,Full-time,Bachelor's,GA,55907,2020-03-08,Low
CUST008511,Wesley,Spencer,ygibson@example.com,1995-05-04,Male,Divorced,25000,734,Full-time,Some College,PA,69538,2023-10-19,Medium
CUST008512,Carrie,Hall,kurthayes@example.com,1947-12-06,Female,Married,32479,850,Student,Bachelor's,PA,28730,2021-04-09,Medium
CUST008513,Christie,Williams,nfrederick@example.net,1995-02-02,Male,Married,25000,695,Full-time,Trade School,AZ,74313,2020-03-15,Medium
CUST008514,Jason,Gray,wrightamber@example.net,1991-12-01,Male,Single,57092,825,Part-time,Bachelor's,AZ,97464,2021-04-08,Low
CUST008515,Randy,Rodriguez,jennifer42@example.net,2006-03-19,Male,Married,25000,654,Unemployed,High School,VA,25309,2021-05-26,Medium
CUST008516,Michelle,Nichols,adoyle@example.net,1965-03-18,Female,Single,31758,731,Full-time,Master's,FL,29152,2023-06-10,Low
CUST008517,Shannon,Mcdonald,imorris@example.org,1974-03-09,Male,Married,31128,808,Full-time,Bachelor's,IL,60283,2022-09-03,Low
CUST008518,Justin,Powell,vaughnbenjamin@example.com,1964-01-20,Male,Single,126470,848,Full-time,Bachelor's,IN,44783,2021-05-20,Low
CUST008519,Kevin,Gray,sprice@example.com,2000-07-23,Male,Married,38045,696,Unemployed,Some College,TX,98700,2023-03-17,High
CUST008520,Karen,Myers,clarkchristine@example.net,2004-09-17,Male,Single,32006,752,Full-time,Bachelor's,AZ,18921,2020-12-22,High
CUST008521,Nicole,Clark,whiteheadtammy@example.org,1964-05-19,Male,Married,42280,729,Part-time,Bachelor's,AZ,13193,2022-08-20,Low
CUST008522,Brian,Vasquez,rebeccaturner@example.net,1970-10-20,Male,Divorced,32099,765,Part-time,High School,CA,58956,2024-07-22,Low
CUST008523,Anna,Moran,tyronewilliams@example.org,1963-10-18,Female,Single,70933,834,Full-time,Doctorate,MI,23364,2023-04-26,Low
CUST008524,Jesse,Rogers,kbass@example.net,1985-02-04,Male,Single,69645,776,Full-time,Doctorate,FL,29038,2021-06-28,Low
CUST008525,Jody,Soto,carla12@example.net,2007-07-04,Male,Married,46068,732,Full-time,High School,AZ,17519,2021-05-11,High
CUST008526,Brittany,Frazier,christinebarron@example.org,1995-07-05,Female,Married,32721,792,Part-time,Some College,OH,31220,2024-05-05,Low
CUST008527,Jason,Smith,manuel74@example.net,1978-07-08,Male,Divorced,28621,714,Full-time,Bachelor's,MI,01424,2022-07-17,Low
CUST008528,Ebony,Oneal,bradshawsharon@example.net,1987-11-28,Male,Married,40173,774,Full-time,High School,WI,39390,2023-02-17,Low
CUST008529,Carolyn,Miller,holdencassandra@example.net,1968-09-21,Female,Married,25000,722,Full-time,Some College,TN,18129,2020-06-15,Low
CUST008530,James,Bird,ngoodman@example.org,1953-12-19,Male,Married,40189,815,Full-time,Some College,VA,72070,2022-06-23,Low
CUST008531,Mary,Mejia,christopherdunn@example.net,1969-11-12,Female,Single,97293,759,Full-time,Master's,WA,03027,2025-05-17,Low
CUST008532,Jennifer,Robinson,annarivas@example.com,2001-08-16,Male,Married,28018,731,Full-time,Bachelor's,TN,98746,2025-06-28,Low
CUST008533,Stephen,Wang,sherylsullivan@example.com,1979-01-08,Male,Single,92372,844,Full-time,Bachelor's,WI,94796,2020-07-01,Low
CUST008534,Sheri,Campbell,sjones@example.com,1980-12-15,Male,Single,81932,740,Full-time,Doctorate,GA,55630,2021-02-03,Low
CUST008535,Christopher,Caldwell,amanda81@example.net,1995-08-29,Male,Single,38838,748,Full-time,Bachelor's,WI,10300,2024-04-15,Low
CUST008536,Alexander,Lyons,doris29@example.org,1967-06-19,Female,Married,46297,771,Full-time,Trade School,AZ,22014,2025-01-05,Low
CUST008537,Sarah,Brown,lpaul@example.net,1955-08-27,Female,Married,62832,850,Full-time,Bachelor's,IL,45451,2020-11-11,Low
CUST008538,Jennifer,Mills,dawnthomas@example.org,1957-06-29,Male,Married,34282,735,Retired,High School,MD,05582,2021-11-23,High
CUST008539,Wendy,Hansen,sellerstimothy@example.org,1964-11-28,Male,Single,25000,727,Student,High School,NY,19889,2022-01-03,Medium
CUST008540,Jessica,Thomas,vevans@example.com,1989-02-11,Male,Divorced,108744,792,Full-time,High School,MO,68505,2021-10-06,Low
CUST008541,Joel,Johnson,joseph08@example.net,1995-02-21,Female,Single,25000,735,Part-time,Bachelor's,CO,27167,2021-05-06,Low
CUST008542,Kurt,Bentley,edward37@example.com,1988-10-19,Female,Single,34334,626,Full-time,Doctorate,CO,18675,2022-07-09,High
CUST008543,Joseph,Chang,aguirrewalter@example.net,1981-10-10,Male,Single,39453,741,Full-time,Some College,GA,34963,2021-08-01,Low
CUST008544,Thomas,Porter,jasonanderson@example.net,1991-07-29,Male,Single,43310,683,Full-time,Bachelor's,IN,84410,2023-01-26,Medium
CUST008545,James,Brown,brooksroberta@example.net,1940-07-03,Female,Single,25000,803,Full-time,Some College,OH,12784,2021-05-20,Medium
CUST008546,Alex,Davidson,thammond@example.org,1968-06-25,Female,Married,33884,749,Part-time,Bachelor's,FL,31936,2025-02-18,Low
CUST008547,Tara,Mccullough,caldwellmichelle@example.com,1988-08-07,Female,Married,53919,782,Full-time,Some College,MD,19419,2020-10-25,Low
CUST008548,Michael,Morris,dharris@example.com,1966-07-10,Male,Divorced,77903,754,Full-time,Some College,OH,21166,2020-09-07,Low
CUST008549,Rodney,Castro,paula87@example.com,1992-03-11,Male,Married,28853,627,Full-time,Bachelor's,GA,57113,2021-06-28,High
CUST008550,Mary,Mccall,emiller@example.com,1973-07-11,Female,Married,44196,802,Unemployed,Bachelor's,NY,83567,2024-06-22,Low
CUST008551,Amanda,Miles,bmartinez@example.com,1972-11-27,Female,Married,25000,790,Full-time,Master's,WI,22801,2022-01-03,Low
CUST008552,Kayla,Vasquez,brownclayton@example.com,1967-03-06,Male,Married,103282,765,Part-time,Master's,WI,08806,2021-09-26,Low
CUST008553,Brandon,Johnson,mauricevargas@example.org,1995-02-07,Male,Single,39684,802,Full-time,Some College,CO,28235,2024-05-14,Medium
CUST008554,Brandon,Cooper,mendozaangela@example.com,1981-12-01,Female,Married,36831,731,Full-time,Master's,VA,16081,2022-08-08,Low
CUST008555,Luis,Hernandez,gallowaykyle@example.com,1974-12-06,Female,Married,25000,827,Full-time,High School,VA,03728,2021-06-23,Low
CUST008556,Madison,Hill,brooksbradley@example.com,2005-05-17,Female,Single,62314,697,Unemployed,Bachelor's,VA,84808,2024-01-16,Medium
