customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,total_premium
CUST007440,2.2614647501711156,45186.8904842615,0.75,0.6075,2.41125,1.0,45186.8904842615,108956.88968017553,High Value,0.9,0.9,3.0,0.5,Jacob,Escobar,Medium,102188.56
CUST007441,0.405201916495551,99085.43954391892,0.75,0.7425000000000002,2.6137500000000005,1.0,99085.43954391892,258984.56760791814,High Value,0.9,1.1,3.0,1.0,Sharon,Johnston,Medium,40149.61
CUST007446,2.628336755646817,32041.624734375,0.75,0.5400000000000001,2.3100000000000005,1.0,32041.624734375,74016.15313640627,High Value,0.8,0.9,2.0,1.0,Adrian,Macias,Medium,84216.18
CUST007448,1.2895277207392197,50910.111464968155,0.75,0.6075,2.41125,1.0,50910.111464968155,122757.00626990446,High Value,0.9,0.9,3.0,1.0,Danielle,Woods,Medium,65650.0
CUST007451,1.7713894592744694,38672.46676970634,0.75,0.77625,2.6643749999999997,1.0,38672.46676970634,103037.95364953633,High Value,1.15,0.9,4.333333333333333,1.0,Alan,Dixon,Medium,68504.0
CUST007455,2.00684462696783,50148.44629604366,0.75,0.6075,2.41125,1.0,50148.44629604366,120920.44113133526,High Value,0.9,0.9,3.0,1.0,Christopher,Mendez,Medium,100640.14
CUST007474,0.5886379192334018,29037.8506744186,0.75,0.77625,2.6643749999999997,1.0,29037.8506744186,77367.72339065405,High Value,1.15,0.9,4.0,1.0,Melissa,Tucker,Medium,17092.78
CUST007480,0.27652292950034224,37151.20485148515,0.85,0.935,2.9025,0.9,33436.08436633663,97048.23487329207,High Value,1.0,1.1,3.5,1.0,Krystal,Jimenez,Low,10273.16
CUST007482,0.16700889801505817,166808.05831967216,0.85,0.95,2.925,0.9,150127.25248770494,439122.21352653694,High Value,1.15,1.1,4.5,0.5,Bianca,Miller,Low,27858.43
CUST007485,0.3860369609856263,278481.98712765955,0.75,0.6075,2.41125,1.0,278481.98712765955,671489.691461569,High Value,0.9,0.9,3.3333333333333335,0.6666666666666666,Ellen,Hayden,Medium,107504.34
CUST007494,3.3045859000684463,37707.765441176474,0.75,0.6075,2.41125,1.0,37707.765441176474,90922.84942003677,High Value,0.9,0.9,3.0,1.0,Ashley,Jenkins,Medium,124608.55
CUST007499,0.6981519507186859,58028.94335294118,0.65,0.5850000000000001,2.3775000000000004,1.2,69634.73202352942,165556.57538594122,High Value,1.0,0.9,3.5,1.0,Joshua,Rowland,High,40513.020000000004
CUST007503,0.2792607802874743,232935.68088235296,0.75,0.5400000000000001,2.3100000000000005,1.0,232935.68088235296,538081.4228382354,High Value,0.8,0.9,2.5,0.5,Catherine,Ho,Medium,65049.799999999996
CUST007508,0.5694729637234771,261856.3118870192,0.75,0.77625,2.6643749999999997,1.0,261856.3118870192,697683.4109839767,High Value,1.15,0.9,4.0,1.0,Dawn,Schultz,Medium,149120.09
CUST007523,0.3066392881587953,81588.37098214286,0.65,0.5265000000000001,2.28975,1.2,97906.04517857144,224180.36694763397,High Value,0.9,0.9,3.3333333333333335,0.5,Bethany,Green,High,25018.2
CUST007525,1.894592744695414,43269.119566473986,0.75,0.675,2.5125,1.0,43269.119566473986,108713.6629107659,High Value,1.0,0.9,3.5,1.0,Devin,Fisher,Medium,81977.36
CUST007531,0.5119780971937029,224118.4742647059,0.75,0.6075,2.41125,1.0,224118.4742647059,540405.6710707721,High Value,0.9,0.9,3.0,1.0,Carrie,Price,Medium,114743.75
CUST007535,1.1334702258726899,51960.26208333334,0.65,0.67275,2.509125,1.2,62352.31450000001,156449.7511198125,High Value,1.15,0.9,5.0,1.0,Tammy,Garcia,High,58895.41
CUST007542,1.5742642026009583,27969.97475217391,0.65,0.5850000000000001,2.3775000000000004,1.2,33563.96970260869,79798.33796795216,High Value,1.0,0.9,3.5,1.0,Jacqueline,Olson,High,44032.13
CUST007544,0.783025325119781,137047.1510402098,0.75,0.675,2.5125,1.0,137047.1510402098,344330.96698852716,High Value,1.0,0.9,3.5,1.0,Juan,Barnett,Medium,107311.39
CUST007549,0.405201916495551,34320.839645270265,0.85,0.8415000000000001,2.7622500000000003,0.9,30888.75568074324,85322.46537913303,High Value,0.9,1.1,3.1666666666666665,0.6666666666666666,Michael,Cannon,Low,13906.869999999999
CUST007551,2.291581108829569,58046.96132616488,0.85,0.8797499999999999,2.819625,0.9,52242.26519354839,147303.59699635886,High Value,1.15,0.9,4.0,1.0,Anthony,Howell,Low,133019.32
CUST007556,5.106091718001369,29521.927596514743,0.65,0.468,2.202,1.2,35426.31311581769,78008.74148103055,High Value,0.8,0.9,2.5,0.8333333333333334,Jennifer,Berry,High,150741.66999999998
CUST007562,1.1416837782340863,27259.789964028776,0.65,0.5265000000000001,2.28975,1.2,32711.74795683453,74901.72488416187,High Value,0.9,0.9,3.3333333333333335,1.0,Kathleen,Blackwell,High,31122.06
CUST007566,0.45722108145106094,42546.09157185629,0.75,0.675,2.5125,1.0,42546.09157185629,106897.05507428893,High Value,1.0,0.9,3.5,1.0,Teresa,Duke,Medium,19452.97
CUST007573,0.6023271731690623,27044.969454545455,0.65,0.67275,2.509125,1.2,32453.963345454544,81431.05077916363,High Value,1.15,0.9,5.0,1.0,Marissa,Thomas,High,16289.92
CUST007579,1.3607118412046544,35672.93862676056,0.75,0.5400000000000001,2.3100000000000005,1.0,35672.93862676056,82404.48822781691,High Value,0.8,0.9,2.5,0.5,Joseph,Smith,Medium,48540.59
CUST007586,0.6899383983572895,141026.72098214284,0.75,0.77625,2.6643749999999997,1.0,141026.72098214284,375748.0697167968,High Value,1.15,0.9,5.0,1.0,Christina,Davenport,Medium,97299.75
CUST007590,2.746064339493498,25411.301911764705,0.75,0.77625,2.6643749999999997,1.0,25411.301911764705,67705.23753115808,High Value,1.15,0.9,4.0,1.0,Sarah,Hughes,Medium,69781.07
CUST007599,0.03559206023271732,958110.0328846154,0.85,0.8415000000000001,2.7622500000000003,0.9,862299.0295961539,2381885.4945019763,High Value,0.9,1.1,3.0,1.0,Dominique,Cook,Low,34101.11
CUST007601,3.1786447638603694,41663.34706718346,0.75,0.5400000000000001,2.3100000000000005,1.0,41663.34706718346,96242.33172519381,High Value,0.8,0.9,1.0,1.0,Roberta,Castaneda,Medium,132432.97999999998
CUST007602,0.30116358658453113,86428.60943181819,0.85,0.7480000000000001,2.622,0.9,77785.74848863637,203954.23253720455,High Value,0.8,1.1,2.0,1.0,Daniel,Reid,Low,26029.15
CUST007605,0.06570841889117043,104055.0071875,0.85,0.935,2.9025,0.9,93649.50646875,271817.6925255469,High Value,1.0,1.1,3.6666666666666665,0.3333333333333333,Pamela,Barrett,Low,6837.29
CUST007607,0.2874743326488706,36093.413642857144,0.75,0.675,2.5125,1.0,36093.413642857144,90684.70177767858,High Value,0.9,1.0,3.4,0.8,Amanda,Cox,Medium,10375.93
CUST007609,2.5763175906913074,33620.36587141339,0.65,0.5850000000000001,2.3775000000000004,1.2,40344.43904569607,95918.90383114242,High Value,1.0,0.9,3.5,1.0,Carol,Jackson,High,86616.74
CUST007618,1.702943189596167,27964.585249196138,0.75,0.6075,2.41125,1.0,27964.585249196138,67429.60618212419,High Value,0.9,0.9,3.0,1.0,Amy,Wade,Medium,47622.1
CUST007625,0.5612594113620808,145920.93841463415,0.75,0.77625,2.6643749999999997,1.0,145920.93841463415,388788.1002884908,High Value,1.15,0.9,4.333333333333333,1.0,Susan,Young,Medium,81899.5
CUST007627,0.12046543463381246,30445.994829545452,0.85,0.935,2.9025,0.9,27401.395346590907,79532.5499934801,High Value,1.0,1.1,3.5,0.0,Mark,Kidd,Low,3667.6899999999996
CUST007641,1.0349075975359343,88734.6756547619,0.65,0.67275,2.509125,1.2,106481.61078571428,267175.67166270537,High Value,1.15,0.9,4.0,0.6666666666666666,John,Vang,High,91832.19
CUST007643,0.47638603696098564,113966.27060344828,0.75,0.8250000000000001,2.7375,1.0,113966.27060344828,311982.66577693966,High Value,1.0,1.1,3.5,1.0,Pamela,Rivera,Medium,54291.94
CUST007645,0.2518822724161533,51011.17230978262,0.85,0.7480000000000001,2.622,0.9,45910.055078804355,120376.16441662502,High Value,0.8,1.1,2.5,0.5,Susan,Elliott,Low,12848.810000000001
CUST007648,2.6091718001368926,29012.087282266526,0.75,0.6075,2.41125,1.0,29012.087282266526,69955.39545936516,High Value,0.9,0.9,3.0,1.0,Stuart,Khan,Medium,75697.52
CUST007653,1.7522245037645447,25536.402386718753,0.75,0.77625,2.6643749999999997,1.0,25536.402386718753,68038.55210911378,High Value,1.15,0.9,4.0,1.0,Michael,Conway,Medium,44745.51
CUST007663,0.2026009582477755,234255.30861486486,0.85,0.6120000000000001,2.418,0.9,210829.77775337838,509786.40260766895,High Value,0.8,0.9,2.0,1.0,James,Mercer,Low,47460.35
CUST007665,0.13415468856947296,454924.01831632655,0.85,0.8415000000000001,2.7622500000000003,0.9,409431.6164846939,1130952.482634846,High Value,0.9,1.1,3.3333333333333335,1.0,Thomas,Flores,Low,61030.19
CUST007670,0.3723477070499658,97666.15803308823,0.75,0.5400000000000001,2.3100000000000005,1.0,97666.15803308823,225608.82505643385,High Value,0.8,0.9,1.6666666666666667,0.3333333333333333,Julia,Francis,Medium,36365.77
CUST007682,0.3586584531143053,107455.76931297709,0.75,0.8250000000000001,2.7375,1.0,107455.76931297709,294160.1684942748,High Value,1.0,1.1,3.5,1.0,Elizabeth,Sampson,Medium,38539.92
CUST007683,0.14510609171800137,242457.22273584906,0.85,0.95,2.925,0.9,218211.50046226417,638268.6388521227,High Value,1.15,1.1,4.5,1.0,Tara,Pruitt,Low,35182.020000000004
CUST007689,0.4024640657084189,45166.19382653061,0.85,0.8415000000000001,2.7622500000000003,0.9,40649.57444387755,112284.28700760078,High Value,0.9,1.1,3.0,0.6666666666666666,Jennifer,Benson,Low,18177.77
CUST007692,0.6543463381245722,61129.70711297071,0.85,0.95,2.925,0.9,55016.73640167364,160923.95397489538,High Value,1.15,1.1,4.333333333333333,1.0,Brian,Guerrero,Low,40000.0
CUST007701,0.9637234770704997,85983.39873579546,0.85,0.765,2.6475,0.9,77385.05886221591,204876.94333771663,High Value,1.0,0.9,3.5,1.0,Heather,Norris,Low,82864.22
CUST007713,0.04106776180698152,1965215.9370000002,0.85,0.7480000000000001,2.622,0.9,1768694.3433,4637516.5681326,High Value,0.8,1.1,2.8,0.6,Danny,Hall,Low,80707.02
CUST007731,0.9938398357289527,27732.12444214876,0.75,0.6075,2.41125,1.0,27732.12444214876,66869.08506113119,High Value,0.9,0.9,3.2,0.6,Jessica,Lopez,Medium,27561.29
CUST007734,0.5530458590006845,63484.138663366335,0.75,0.6075,2.41125,1.0,63484.138663366335,153076.12935204207,High Value,0.9,0.9,3.25,0.5,Ricky,Lee,Medium,35109.64
CUST007738,2.532511978097194,26181.05287297297,0.75,0.77625,2.6643749999999997,1.0,26181.05287297297,69756.14274842734,High Value,1.15,0.9,4.0,1.0,Steve,Henderson,Medium,66303.83
CUST007739,1.2046543463381245,52050.51572727273,0.75,0.675,2.5125,1.0,52050.51572727273,130776.92076477275,High Value,1.0,0.9,3.5,0.5,Justin,Fry,Medium,62702.88
CUST007743,0.5995893223819302,37358.90410958904,0.75,0.8250000000000001,2.7375,1.0,37358.90410958904,102270.0,High Value,1.0,1.1,3.5,1.0,Carol,Pruitt,Medium,22400.0
CUST007759,0.04654346338124572,64001.25352941177,0.85,0.7480000000000001,2.622,0.9,57601.12817647059,151030.1580787059,High Value,0.8,1.1,2.0,1.0,Rachel,Riley,Low,2978.84
CUST007761,1.727583846680356,37180.389318541995,0.75,0.675,2.5125,1.0,37180.389318541995,93415.72816283676,High Value,1.0,0.9,3.6666666666666665,1.0,Karen,Ramirez,Medium,64232.24
CUST007765,2.078028747433265,29302.95361660079,0.75,0.5400000000000001,2.3100000000000005,1.0,29302.95361660079,67689.82285434783,High Value,0.8,0.9,2.5,0.5,Joyce,Wang,Medium,60892.38
CUST007771,0.840520191649555,32479.885993485343,0.85,0.8415000000000001,2.7622500000000003,0.9,29231.89739413681,80745.80857695441,High Value,0.9,1.1,3.0,1.0,Joshua,Mendoza,Low,27300.0
CUST007774,0.47638603696098564,58370.89637931035,0.75,0.77625,2.6643749999999997,1.0,58370.89637931035,155521.95704062498,High Value,1.15,0.9,5.0,0.0,Patrick,Anderson,Medium,27807.08
CUST007775,2.3545516769336072,35215.76562209302,0.75,0.6075,2.41125,1.0,35215.76562209302,84914.0148562718,High Value,0.9,0.9,3.0,1.0,Frank,Vargas,Medium,82917.34
CUST007779,0.944558521560575,25989.887804347825,0.65,0.67275,2.509125,1.2,31187.86536521739,78254.25268450109,High Value,1.15,0.9,4.0,0.6666666666666666,Chase,Gilbert,High,24548.97
CUST007791,0.5530458590006845,49105.51188118811,0.75,0.675,2.5125,1.0,49105.51188118811,123377.59860148514,High Value,1.0,0.9,3.5,1.0,William,Nichols,Medium,27157.6
CUST007792,0.6187542778918549,38623.07034292035,0.85,0.85,2.775,0.9,34760.76330862832,96461.11818144357,High Value,1.0,1.0,3.5,1.0,Penny,Brown,Low,23898.19
CUST007794,0.2108145106091718,257237.7482142857,0.75,0.675,2.5125,1.0,257237.7482142857,646309.8423883929,High Value,1.0,0.9,3.6,0.8,Anthony,Stanton,Medium,54229.45
CUST007801,2.3408624229979464,52260.22631578948,0.75,0.6075,2.41125,1.0,52260.22631578948,126012.47070394737,High Value,0.9,0.9,3.0,0.5,Melody,Steele,Medium,122334.0
CUST007804,1.7768651608487338,36581.27889060092,0.75,0.675,2.5125,1.0,36581.27889060092,91910.46321263483,High Value,1.0,0.9,3.5,1.0,Kathy,Hudson,Medium,65000.0
CUST007808,0.32306639288158795,77369.17411016948,0.85,0.935,2.9025,0.9,69632.25669915254,202107.62506929022,High Value,1.0,1.1,3.5,1.0,Emily,Caldwell,Low,24995.379999999997
CUST007813,0.14784394250513347,163088.3186111111,0.85,0.8415000000000001,2.7622500000000003,0.9,146779.48675,405441.6372751876,High Value,0.9,1.1,3.0,1.0,Marvin,Smith,Low,24111.62
CUST007820,0.4271047227926078,33614.68331730769,0.75,0.675,2.5125,1.0,33614.68331730769,84456.89183473558,High Value,1.0,0.9,3.5,1.0,Jasmine,Mahoney,Medium,14356.989999999998
CUST007824,1.9904175222450375,60766.436513067405,0.75,0.6075,2.41125,1.0,60766.436513067405,146523.07004213377,High Value,0.9,0.9,3.0,0.5,Sarah,Williams,Medium,120950.58
CUST007833,0.03559206023271732,1123846.1538461538,0.75,0.6600000000000001,2.49,1.0,1123846.1538461538,2798376.923076923,High Value,0.8,1.1,2.0,0.0,Mary,Bray,Medium,40000.0
CUST007838,0.07939767282683094,150801.7750862069,0.75,0.6600000000000001,2.49,1.0,150801.7750862069,375496.41996465524,High Value,0.8,1.1,2.3333333333333335,0.3333333333333333,Jessica,Martin,Medium,11973.310000000001
CUST007844,0.7091033538672142,93256.33511583011,0.75,0.77625,2.6643749999999997,1.0,93256.33511583011,248469.84787423981,High Value,1.15,0.9,4.0,1.0,Andrew,Lee,Medium,66128.37999999999
CUST007846,0.4380561259411362,56130.6155625,0.75,0.675,2.5125,1.0,56130.6155625,141028.17160078126,High Value,1.0,0.9,3.5,1.0,Patricia,Ramirez,Medium,24588.36
CUST007855,1.7713894592744694,44435.50207882535,0.75,0.6075,2.41125,1.0,44435.50207882535,107145.10438756763,High Value,0.9,0.9,3.0,1.0,Todd,Turner,Medium,78712.58
CUST007863,4.276522929500342,24678.394513444302,0.65,0.5265000000000001,2.28975,1.2,29614.07341613316,67808.8246045909,High Value,0.9,0.9,3.0,1.0,Christina,May,High,105537.72
CUST007869,3.3894592744695413,36999.45620961228,0.75,0.6075,2.41125,1.0,36999.45620961228,89214.93878542761,High Value,0.9,0.9,3.0,0.6666666666666666,Anna,Church,Medium,125408.15000000001
CUST007873,0.10130047912388775,327736.75195945945,0.75,0.6075,2.41125,1.0,327736.75195945945,790255.2431622465,High Value,0.9,0.9,3.4,0.6,Gabrielle,Wright,Medium,33199.89
CUST007875,0.7282683093771389,85332.39631578948,0.75,0.675,2.5125,1.0,85332.39631578948,214397.64574342108,High Value,1.0,0.9,3.5,1.0,Peter,Cain,Medium,62144.88
CUST007891,0.4490075290896646,34727.546844512195,0.85,0.7480000000000001,2.622,0.9,31254.792160060977,81950.06504367988,High Value,0.8,1.1,2.8,0.8,John,Wolf,Low,15592.93
CUST007896,0.9308692676249144,57538.29443382353,0.75,0.77625,2.6643749999999997,1.0,57538.29443382353,153303.59323211855,High Value,1.15,0.9,4.0,0.6666666666666666,Eddie,Nelson,Medium,53560.63
CUST007897,0.5420944558521561,234414.8674242424,0.75,0.6075,2.41125,1.0,234414.8674242424,565232.8490767045,High Value,0.9,0.9,3.25,0.75,Michael,Hooper,Medium,127075.0
CUST007903,0.14784394250513347,219170.29166666666,0.75,0.8250000000000001,2.7375,1.0,219170.29166666666,599978.6734374999,High Value,1.0,1.1,3.5,1.0,Dave,Williams,Medium,32403.0
CUST007908,0.15331964407939766,272768.17821428576,0.75,0.7425000000000002,2.6137500000000005,1.0,272768.17821428576,712947.8258075896,High Value,0.9,1.1,3.0,0.5,Eric,Torres,Medium,41820.72
CUST007909,0.12320328542094455,75142.07083333333,0.85,0.935,2.9025,0.9,67627.86375,196289.874534375,High Value,1.0,1.1,3.6,0.8,Lisa,Noble,Low,9257.75
CUST007910,0.2190280629705681,523402.38253125,0.85,0.95,2.925,0.9,471062.144278125,1377856.7720135157,High Value,1.15,1.1,4.5,1.0,Patricia,Klein,Low,114639.81
CUST007927,0.5503080082135524,36748.38399253731,0.85,0.935,2.9025,0.9,33073.54559328358,95995.96608450559,High Value,1.0,1.1,3.5,1.0,Jason,Everett,Low,20222.93
CUST007933,0.31759069130732376,151603.5618103448,0.75,0.5400000000000001,2.3100000000000005,1.0,151603.5618103448,350204.2277818966,High Value,0.8,0.9,2.3333333333333335,0.6666666666666666,Carmen,Phelps,Medium,48147.88
CUST007938,0.36960985626283366,52234.348388888895,0.85,0.6120000000000001,2.418,0.9,47010.913550000005,113672.38896390001,High Value,0.8,0.9,2.5,0.6666666666666666,Kelsey,Murray,Low,19306.33
CUST007945,0.2874743326488706,177151.92007142858,0.85,0.6120000000000001,2.418,0.9,159436.72806428574,385518.00845944294,High Value,0.8,0.9,2.0,0.0,Tom,White,Low,50926.63
CUST007949,0.6598220396988365,52803.54080912863,0.85,0.8415000000000001,2.7622500000000003,0.9,47523.18672821577,131270.92254001403,High Value,0.9,1.1,3.0,1.0,Christopher,Mclaughlin,Low,34840.94
CUST007950,1.1909650924024642,36526.25108620689,0.75,0.675,2.5125,1.0,36526.25108620689,91772.20585409482,High Value,1.0,0.9,3.5,1.0,Andre,Castillo,Medium,43501.49
CUST007951,2.0314852840520192,33473.045822102424,0.85,0.6885,2.53275,0.9,30125.74123989218,76300.97112533692,High Value,0.9,0.9,3.0,1.0,Andrew,Snyder,Low,68000.0
CUST007953,1.0130047912388775,60777.284108108106,0.65,0.5265000000000001,2.28975,1.2,72932.74092972973,166997.74354384866,High Value,0.9,0.9,3.0,0.75,Zachary,Powell,High,61567.68
CUST007954,0.5256673511293635,59873.4350390625,0.65,0.5265000000000001,2.28975,1.2,71848.122046875,164514.23745683202,High Value,0.9,0.9,3.25,0.5,Jeffery,Valenzuela,High,31473.51
CUST007958,0.2327173169062286,27150.450529411766,0.75,0.77625,2.6643749999999997,1.0,27150.450529411766,72338.98162930147,High Value,1.15,0.9,4.0,1.0,William,Bailey,Medium,6318.38
CUST007965,0.7008898015058179,38989.738388671874,0.75,0.6075,2.41125,1.0,38989.738388671874,94014.00668968505,High Value,0.9,0.9,3.25,0.75,Danielle,Smith,Medium,27327.51
CUST007969,0.057494866529774126,93235.28035714287,0.85,0.935,2.9025,0.9,83911.75232142858,243553.86111294644,High Value,1.0,1.1,3.5,1.0,Joseph,Wright,Low,5360.55
CUST007974,0.15331964407939766,231813.3479464286,0.85,0.8415000000000001,2.7622500000000003,0.9,208632.01315178574,576293.7783285202,High Value,0.9,1.1,3.0,0.0,Alexis,Dixon,Low,35541.54
CUST007976,4.884325804243669,31246.740311098656,0.75,0.675,2.5125,1.0,31246.740311098656,78507.43503163538,High Value,1.0,0.9,3.5,1.0,Amy,Jones,Medium,152619.26
CUST007983,0.48459958932238195,68518.29991525423,0.85,0.935,2.9025,0.9,61666.46992372881,178986.92895362285,High Value,1.0,1.1,3.6666666666666665,1.0,Mary,Walker,Low,33203.94
CUST007984,0.8815879534565366,40670.371979813666,0.75,0.6075,2.41125,1.0,40670.371979813666,98066.4344363257,High Value,0.9,0.9,3.3333333333333335,1.0,Sara,Higgins,Medium,35854.51
CUST007985,0.5284052019164955,130603.46444300518,0.85,0.8415000000000001,2.7622500000000003,0.9,117543.11799870466,324683.477691922,High Value,0.9,1.1,3.0,1.0,Shane,Griffin,Low,69011.55
CUST007992,0.5256673511293635,142052.1739453125,0.75,0.6075,2.41125,1.0,142052.1739453125,342523.30442563473,High Value,0.9,0.9,3.1666666666666665,0.6666666666666666,Christopher,Yang,Medium,74672.19
CUST007994,0.7200547570157426,75187.2957889734,0.75,0.5400000000000001,2.3100000000000005,1.0,75187.2957889734,173682.65327252858,High Value,0.8,0.9,2.0,1.0,Julia,Freeman,Medium,54138.97
CUST007996,1.1334702258726899,22624.740742753627,0.65,0.67275,2.509125,1.2,27149.68889130435,68121.96313939404,High Value,1.15,0.9,5.0,1.0,Maria,Dickson,High,25644.47
CUST007997,1.431895961670089,26322.911027724662,0.75,0.6075,2.41125,1.0,26322.911027724662,63471.11921560109,High Value,0.9,0.9,3.0,1.0,Crystal,Chan,Medium,37691.67
CUST008003,0.6735112936344969,25916.833414634144,0.75,0.675,2.5125,1.0,25916.833414634144,65116.043954268294,High Value,1.0,0.9,3.8,0.4,Brandi,Sanders,Medium,17455.28
CUST008004,1.3716632443531827,34084.1603742515,0.75,0.675,2.5125,1.0,34084.1603742515,85636.4529403069,High Value,1.0,0.9,3.5,0.5,Christopher,Young,Medium,46751.99
CUST008013,0.5448323066392882,99980.17616834171,0.75,0.77625,2.6643749999999997,1.0,99980.17616834171,266384.6818785254,High Value,1.15,0.9,4.0,1.0,Laura,Hernandez,Medium,54472.43
CUST008014,0.7775496235455168,59030.238855633805,0.75,0.675,2.5125,1.0,59030.238855633805,148313.47512477994,High Value,1.0,0.9,3.5,1.0,Gina,Stewart,Medium,45898.94
CUST008016,1.571526351813826,49297.32798344948,0.75,0.77625,2.6643749999999997,1.0,49297.32798344948,131346.5682459032,High Value,1.15,0.9,4.0,1.0,Carmen,Burke,Medium,77472.05
CUST008023,1.6536618754277892,40619.29527317881,0.75,0.77625,2.6643749999999997,1.0,40619.29527317881,108225.03484347578,High Value,1.15,0.9,4.0,1.0,Toni,Roy,Medium,67170.58
CUST008025,0.2245037645448323,173686.93161585362,0.85,0.8415000000000001,2.7622500000000003,0.9,156318.23845426826,431790.0541703025,High Value,0.9,1.1,3.2,0.6,Katherine,Rodriguez,Low,38993.369999999995
CUST008026,0.24093086926762491,245194.93985795454,0.85,0.8797499999999999,2.819625,0.9,220675.4458721591,622222.0040672865,High Value,1.15,0.9,4.0,1.0,Joseph,Wilson,Low,59075.03
CUST008027,3.912388774811773,27493.223754373685,0.75,0.7425000000000002,2.6137500000000005,1.0,27493.223754373685,71860.41358799423,High Value,0.9,1.1,3.4,0.4,David,Espinoza,Medium,107564.18
CUST008030,0.5913757700205339,29395.911840277775,0.75,0.675,2.5125,1.0,29395.911840277775,73857.22849869792,High Value,1.0,0.9,3.5,1.0,Michael,Jackson,Medium,17384.03
CUST008040,2.4914442162902124,29769.440357142852,0.75,0.6075,2.41125,1.0,29769.440357142852,71781.5630611607,High Value,0.9,0.9,3.0,0.0,Larry,Nelson,Medium,74168.9
CUST008043,0.7282683093771389,94712.16735902255,0.75,0.6075,2.41125,1.0,94712.16735902255,228374.71354444313,High Value,0.9,0.9,3.2,0.4,Neil,Ray,Medium,68975.87
CUST008049,0.3394934976043806,130787.39449596773,0.75,0.6075,2.41125,1.0,130787.39449596773,315361.1049784022,High Value,0.9,0.9,3.0,1.0,Gail,Gregory,Medium,44401.47
CUST008070,1.2210814510609171,33931.93792600897,0.75,0.6075,2.41125,1.0,33931.93792600897,81818.38532408912,High Value,0.9,0.9,3.0,1.0,Emily,Pena,Medium,41433.66
CUST008078,0.5338809034907598,24981.901230769232,0.75,0.77625,2.6643749999999997,1.0,24981.901230769232,66561.15309173077,High Value,1.15,0.9,4.0,1.0,Jennifer,Nguyen,Medium,13337.36
CUST008084,0.13689253935660506,173666.07495,0.75,0.8250000000000001,2.7375,1.0,173666.07495,475410.880175625,High Value,1.0,1.1,3.6666666666666665,0.3333333333333333,Mark,Nguyen,Medium,23773.59
CUST008092,0.2874743326488706,44351.78571428572,0.75,0.6075,2.41125,1.0,44351.78571428572,106943.24330357143,High Value,0.9,0.9,3.0,1.0,Brian,Garcia,Medium,12750.0
CUST008094,0.2655715263518138,39701.62067010309,0.75,0.75,2.625,1.0,39701.62067010309,104216.75425902061,High Value,1.0,1.0,3.5,1.0,Beth,Gomez,Medium,10543.619999999999
CUST008106,1.7604380561259412,34814.9540318818,0.75,0.675,2.5125,1.0,34814.9540318818,87472.57200510304,High Value,1.0,0.9,3.5,1.0,Ashley,Good,Medium,61289.57
CUST008113,0.5065023956194388,60625.892918918915,0.75,0.675,2.5125,1.0,60625.892918918915,152322.55595878378,High Value,1.0,0.9,3.5,1.0,Mary,Miranda,Medium,30707.16
CUST008117,0.03285420944558522,188820.553125,0.85,0.95,2.925,0.9,169938.49781250002,497070.1061015625,High Value,1.15,1.1,4.0,0.6666666666666666,Kathryn,Barnes,Low,6203.55
CUST008129,0.02737850787132101,2472969.6855,0.85,0.95,2.925,0.9,2225672.7169500003,6510092.6970787505,High Value,1.15,1.1,4.0,1.0,Debra,Clark,Low,67706.22
CUST008132,0.7419575633127995,154813.44982472324,0.75,0.6075,2.41125,1.0,154813.44982472324,373293.93088986387,High Value,0.9,0.9,3.0,1.0,Michael,White,Medium,114865.01
CUST008133,0.5530458590006845,58638.916596534655,0.75,0.77625,2.6643749999999997,1.0,58638.916596534655,156236.063406892,High Value,1.15,0.9,4.0,1.0,Melissa,Miller,Medium,32430.010000000002
CUST008137,0.4681724845995893,370246.278245614,0.75,0.6075,2.41125,1.0,370246.278245614,892756.3384197368,High Value,0.9,0.9,3.0,0.5,Joseph,Chen,Medium,173339.12
CUST008139,1.3278576317590691,39070.001752577315,0.75,0.675,2.5125,1.0,39070.001752577315,98163.37940335051,High Value,1.0,0.9,3.5,1.0,David,Faulkner,Medium,51879.399999999994
CUST008141,0.2245037645448323,45863.32893292683,0.85,0.95,2.925,0.9,41276.99603963415,120735.21341592987,High Value,1.15,1.1,4.25,1.0,Sabrina,Shepherd,Low,10296.49
CUST008146,1.8672142368240932,31106.414494134897,0.85,0.765,2.6475,0.9,27995.77304472141,74118.80913589992,High Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Barry,Hoover,Low,58082.340000000004
CUST008150,0.05201916495550993,1254107.982236842,0.85,0.935,2.9025,0.9,1128697.1840131579,3276043.5765981907,High Value,1.0,1.1,3.5,1.0,Alan,Peterson,Low,65237.649999999994
CUST008157,1.3552361396303902,40288.181818181816,0.65,0.468,2.202,1.2,48345.81818181818,106457.49163636363,High Value,0.8,0.9,1.5,0.0,Jennifer,Shelton,High,54600.0
CUST008160,1.352498288843258,29637.715870445347,0.75,0.5400000000000001,2.3100000000000005,1.0,29637.715870445347,68463.12366072877,High Value,0.8,0.9,2.0,1.0,Jonathan,Gray,Medium,40084.96
