customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,policy_types_count,total_premium,cross_sell_priority,estimated_additional_premium
CUST007438,1.5824777549623545,2610.147275086505,0.85,0.935,2.9025,0.9,2349.1325475778544,6818.357219344723,Low Value,1.0,1.1,3.6666666666666665,1.0,Michele,Lynn,Low,2,4130.5,Low Priority,826.1
CUST007448,1.2895277207392197,50910.111464968155,0.75,0.6075,2.41125,1.0,50910.111464968155,122757.00626990446,High Value,0.9,0.9,3.0,1.0,Danielle,Woods,Medium,2,65650.0,Low Priority,13130.0
CUST007449,2.028747433264887,591.497975708502,0.75,0.675,2.5125,1.0,591.497975708502,1486.1386639676116,Low Value,1.0,0.9,3.5,1.0,Mary,Rodriguez,Medium,1,1200.0,Low Priority,240.0
CUST007452,4.936344969199179,1020.1069883527455,0.75,0.5400000000000001,2.3100000000000005,1.0,1020.1069883527455,2356.4471430948424,Low Value,0.8,0.9,1.0,1.0,David,Jenkins,Medium,2,5035.6,Low Priority,1007.1200000000001
CUST007457,0.8268309377138946,4969.069023178808,0.85,0.6885,2.53275,0.9,4472.162120860927,11326.868611610513,Low Value,0.9,0.9,3.0,1.0,Matthew,Wright,Low,2,4108.58,Low Priority,821.716
CUST007458,5.393566050650239,19643.77538071066,0.75,0.675,2.5125,1.0,19643.77538071066,49354.985644035536,Medium Value,1.0,0.9,3.75,0.75,Michelle,Humphrey,Medium,2,105950.0,Medium Priority,42380.0
CUST007460,2.485968514715948,6848.618515969164,0.85,0.6885,2.53275,0.9,6163.7566643722475,15611.25469168881,Low Value,0.9,0.9,3.0,1.0,Heather,Gutierrez,Low,2,17025.45,Low Priority,3405.09
CUST007463,1.0650239561943875,17215.43435089974,0.75,0.77625,2.6643749999999997,1.0,17215.43435089974,45868.37289867849,Medium Value,1.15,0.9,4.0,1.0,Sean,Brewer,Medium,2,18334.85,Medium Priority,7333.94
CUST007465,4.892539356605065,7685.170677112479,0.85,0.6885,2.53275,0.9,6916.653609401232,17518.15442921097,Low Value,0.9,0.9,3.0,0.5,Daniel,Martinez,Low,2,37600.0,Low Priority,7520.0
CUST007466,1.5003422313483916,4585.6137728102185,0.75,0.675,2.5125,1.0,4585.6137728102185,11521.354604185675,Low Value,1.0,0.9,3.5,0.5,Joshua,Williams,Medium,2,6879.99,Low Priority,1375.998
CUST007471,0.4681724845995893,6960.383421052631,0.75,0.75,2.625,1.0,6960.383421052631,18271.006480263157,Low Value,1.0,1.0,3.5,1.0,Miguel,Ellis,Medium,2,3258.66,Low Priority,651.732
CUST007472,1.002053388090349,9683.635737704919,0.85,0.8797499999999999,2.819625,0.9,8715.272163934427,24573.799275233607,Low Value,1.15,0.9,4.0,1.0,Robert,Reyes,Low,2,9703.52,Low Priority,1940.7040000000002
CUST007473,2.7734428473648185,895.2879639684106,0.75,0.77625,2.6643749999999997,1.0,895.2879639684106,2385.382868998334,Low Value,1.15,0.9,4.0,1.0,Lisa,Welch,Medium,2,2483.0299999999997,Low Priority,496.606
CUST007474,0.5886379192334018,29037.8506744186,0.75,0.77625,2.6643749999999997,1.0,29037.8506744186,77367.72339065405,High Value,1.15,0.9,4.0,1.0,Melissa,Tucker,Medium,2,17092.78,Low Priority,3418.556
CUST007479,5.352498288843258,232.97718797953962,0.85,0.8797499999999999,2.819625,0.9,209.67946918158566,591.2174732911284,Low Value,1.15,0.9,4.0,1.0,Ralph,Santana,Low,2,1247.01,Low Priority,249.40200000000002
CUST007480,0.27652292950034224,37151.20485148515,0.85,0.935,2.9025,0.9,33436.08436633663,97048.23487329207,High Value,1.0,1.1,3.5,1.0,Krystal,Jimenez,Low,2,10273.16,High Priority,6163.896
CUST007484,1.322381930184805,5610.30049689441,0.75,0.5400000000000001,2.3100000000000005,1.0,5610.30049689441,12959.79414782609,Low Value,0.8,0.9,1.0,0.0,Danielle,Duncan,Medium,2,7418.96,Low Priority,1483.7920000000001
CUST007488,5.453798767967146,1020.3053388554215,0.75,0.77625,2.6643749999999997,1.0,1020.3053388554215,2718.4760372129135,Low Value,1.15,0.9,4.0,0.5,Clayton,Nelson,Medium,2,5564.539999999999,Low Priority,1112.908
CUST007496,1.4373716632443532,3629.6388285714283,0.85,0.6885,2.53275,0.9,3266.6749457142855,8273.670968757857,Low Value,0.9,0.9,3.0,0.5,Joyce,Michael,Low,2,5217.139999999999,Low Priority,1043.4279999999999
CUST007500,2.943189596167009,3770.3551325581393,0.75,0.6075,2.41125,1.0,3770.3551325581393,9091.268813380813,Low Value,0.9,0.9,3.0,0.3333333333333333,Isaac,Sanchez,Medium,2,11096.869999999999,Low Priority,2219.374
CUST007505,4.1971252566735116,1329.6577201565556,0.85,0.765,2.6475,0.9,1196.6919481409,3168.2419327030325,Low Value,1.0,0.9,3.5,1.0,Jeanette,Barry,Low,2,5580.74,Low Priority,1116.148
CUST007506,2.4750171115674195,2626.244469026549,0.75,0.7425000000000002,2.6137500000000005,1.0,2626.244469026549,6864.346480918143,Low Value,0.9,1.1,3.2,0.8,Gabriela,Fisher,Medium,1,6500.0,Low Priority,1300.0
CUST007511,5.325119780971937,1301.689029562982,0.85,0.8797499999999999,2.819625,0.9,1171.5201266066838,3303.247436983371,Low Value,1.15,0.9,4.0,0.5,William,Horton,Low,2,6931.65,Low Priority,1386.33
CUST007515,4.950034223134839,6565.611172566371,0.75,0.6075,2.41125,1.0,6565.611172566371,15831.329939850662,Low Value,0.9,0.9,3.0,0.5,Joshua,Rogers,Medium,1,32500.0,Low Priority,6500.0
CUST007517,0.1806981519507187,24996.492499999997,0.85,0.7480000000000001,2.622,0.9,22496.843249999998,58986.723001499995,Medium Value,0.8,1.1,2.0,1.0,Vanessa,Rasmussen,Low,2,4516.82,Medium Priority,1806.728
CUST007518,3.7344284736481863,5849.036915322581,0.75,0.6075,2.41125,1.0,5849.036915322581,14103.490262071573,Low Value,0.9,0.9,3.0,1.0,Joan,Miller,Medium,2,21842.81,Low Priority,4368.562000000001
CUST007519,4.813141683778234,2430.844709897611,0.75,0.675,2.5125,1.0,2430.844709897611,6107.497333617748,Low Value,1.0,0.9,3.5,1.0,Debra,Tucker,Medium,2,11700.0,Low Priority,2340.0
CUST007525,1.894592744695414,43269.119566473986,0.75,0.675,2.5125,1.0,43269.119566473986,108713.6629107659,High Value,1.0,0.9,3.5,1.0,Devin,Fisher,Medium,2,81977.36,Low Priority,16395.472
CUST007527,4.725530458590007,1456.5899130938585,0.75,0.94875,2.9231249999999998,1.0,1456.5899130938585,4257.794389712485,Low Value,1.15,1.1,4.0,0.6666666666666666,Donna,Coleman,Medium,2,6883.16,Low Priority,1376.632
CUST007529,2.461327857631759,21533.092324805337,0.85,0.765,2.6475,0.9,19379.783092324804,51307.97573692992,Medium Value,1.0,0.9,3.8,0.6,Suzanne,Brown,Low,2,53000.0,Medium Priority,21200.0
CUST007532,5.4072553045859,9162.643006329114,0.75,0.675,2.5125,1.0,9162.643006329114,23021.1405534019,Low Value,1.0,0.9,3.5,1.0,Katelyn,Salazar,Medium,2,49544.75,Low Priority,9908.95
CUST007538,3.4195756331279945,2682.9966593274617,0.85,0.6885,2.53275,0.9,2414.6969933947157,6115.823810020466,Low Value,0.9,0.9,3.0,0.6666666666666666,Anthony,Gonzalez,Low,2,9174.71,Low Priority,1834.942
CUST007539,2.078028747433265,9975.083369565218,0.75,0.6075,2.41125,1.0,9975.083369565218,24052.41977486413,Low Value,0.9,0.9,3.25,0.75,Michael,Weaver,Medium,2,20728.510000000002,Low Priority,4145.702
CUST007540,5.117043121149897,1839.5584670947032,0.75,0.675,2.5125,1.0,1839.5584670947032,4621.890648575442,Low Value,1.0,0.9,3.5,0.75,Elaine,Hamilton,Medium,2,9413.1,Low Priority,1882.6200000000001
CUST007543,3.592060232717317,4859.233662347561,0.75,0.8250000000000001,2.7375,1.0,4859.233662347561,13302.152150676447,Low Value,1.0,1.1,3.5,1.0,Samuel,Solomon,Medium,2,17454.66,Low Priority,3490.9320000000002
CUST007547,3.871321013004791,1698.805130834512,0.85,0.935,2.9025,0.9,1528.9246177510609,4437.703703022454,Low Value,1.0,1.1,3.5,1.0,Karen,Miller,Low,2,6576.62,Low Priority,1315.324
CUST007548,2.940451745379877,7218.0473743016755,0.75,0.675,2.5125,1.0,7218.0473743016755,18135.344027932962,Low Value,1.0,0.9,3.6666666666666665,1.0,Teresa,White,Medium,2,21224.32,Low Priority,4244.8640000000005
CUST007553,2.1656399726214923,0.0,0.85,0.7480000000000001,2.622,0.9,0.0,0.0,Low Value,0.8,1.1,2.6666666666666665,0.3333333333333333,Monica,Jensen,Low,0,0.0,Low Priority,0.0
CUST007555,4.982888432580425,2834.7413736263734,0.75,0.675,2.5125,1.0,2834.7413736263734,7122.287701236263,Low Value,1.0,0.9,3.5,1.0,Victoria,Randall,Medium,2,14125.2,Low Priority,2825.0400000000004
CUST007559,0.8898015058179329,16727.191292307692,0.75,0.77625,2.6643749999999997,1.0,16727.191292307692,44567.51029944231,Medium Value,1.15,0.9,4.0,1.0,Brian,Bradford,Medium,2,14883.880000000001,Medium Priority,5953.552000000001
CUST007560,3.6577686516084875,769.3843619011976,0.75,0.6075,2.41125,1.0,769.3843619011976,1855.1780426342627,Low Value,0.9,0.9,3.0,1.0,Samuel,Hart,Medium,2,2814.23,Low Priority,562.846
CUST007561,5.4839151266255985,1835.697629805292,0.75,0.5400000000000001,2.3100000000000005,1.0,1835.697629805292,4240.461524850226,Low Value,0.8,0.9,2.5,1.0,Monica,Bennett,Medium,2,10066.81,Low Priority,2013.362
CUST007563,5.259411362080766,1453.061849297241,0.75,0.5400000000000001,2.3100000000000005,1.0,1453.061849297241,3356.5728718766272,Low Value,0.8,0.9,2.0,0.0,Richard,Trevino,Medium,2,7642.25,Low Priority,1528.45
CUST007565,5.333333333333333,2238.365625,0.75,0.77625,2.6643749999999997,1.0,2238.365625,5963.845412109374,Low Value,1.15,0.9,4.25,1.0,Michael,Graham,Medium,2,11937.949999999999,Low Priority,2387.5899999999997
CUST007574,2.272416153319644,3766.0751475903617,0.65,0.468,2.202,1.2,4519.290177108433,9951.476969992771,Low Value,0.8,0.9,2.6666666666666665,1.0,Carrie,Carpenter,High,2,8558.09,Low Priority,1711.6180000000002
CUST007575,1.054072553045859,6610.512701298701,0.85,0.6120000000000001,2.418,0.9,5949.461431168831,14385.797740566235,Low Value,0.8,0.9,2.0,0.3333333333333333,Kimberly,Lopez,Low,2,6967.96,Low Priority,1393.592
CUST007576,3.2553045859000687,2414.794005466779,0.75,0.6075,2.41125,1.0,2414.794005466779,5822.67204568177,Low Value,0.9,0.9,3.3333333333333335,0.6666666666666666,Brandon,Reyes,Medium,2,7860.89,Low Priority,1572.178
CUST007603,2.841889117043121,3518.78612716763,0.75,0.5400000000000001,2.3100000000000005,1.0,3518.78612716763,8128.395953757227,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Sara,Gillespie,Medium,2,10000.0,Low Priority,2000.0
CUST007605,0.06570841889117043,104055.0071875,0.85,0.935,2.9025,0.9,93649.50646875,271817.6925255469,High Value,1.0,1.1,3.6666666666666665,0.3333333333333333,Pamela,Barrett,Low,2,6837.29,High Priority,4102.374
CUST007610,2.9295003422313486,1086.5265841121495,0.75,0.6075,2.41125,1.0,1086.5265841121495,2619.88722594042,Low Value,0.9,0.9,3.0,0.0,Patricia,Hoffman,Medium,2,3182.98,Low Priority,636.596
CUST007613,1.1526351813826146,16776.470397862235,0.75,0.6600000000000001,2.49,1.0,16776.470397862235,41773.411290676966,Medium Value,0.8,1.1,2.6666666666666665,0.6666666666666666,Donna,Walton,Medium,2,19337.15,Medium Priority,7734.860000000001
CUST007616,2.6036960985626285,4412.008761829653,0.75,0.675,2.5125,1.0,4412.008761829653,11085.172014097005,Low Value,1.0,0.9,3.75,0.75,Sean,Goodman,Medium,2,11487.53,Low Priority,2297.5060000000003
CUST007619,4.5338809034907595,2658.592110507247,0.75,0.675,2.5125,1.0,2658.592110507247,6679.712677649459,Low Value,1.0,0.9,3.6666666666666665,1.0,Karen,Horton,Medium,2,12053.740000000002,Low Priority,2410.7480000000005
CUST007621,4.3668720054757015,8701.880877742948,0.65,0.5850000000000001,2.3775000000000004,1.2,10442.257053291536,24826.466144200633,Low Value,1.0,0.9,3.5,1.0,Courtney,Garcia,High,2,38000.0,Low Priority,7600.0
CUST007622,0.5859000684462696,6228.348820093459,0.85,0.765,2.6475,0.9,5605.513938084113,14840.59815107769,Low Value,1.0,0.9,3.75,0.75,Brittany,Patrick,Low,2,3649.19,Low Priority,729.8380000000001
CUST007627,0.12046543463381246,30445.994829545452,0.85,0.935,2.9025,0.9,27401.395346590907,79532.5499934801,High Value,1.0,1.1,3.5,0.0,Mark,Kidd,Low,2,3667.6899999999996,High Priority,2200.6139999999996
CUST007634,5.174537987679671,822.1255714285714,0.85,0.8797499999999999,2.819625,0.9,739.9130142857143,2086.2772329053573,Low Value,1.15,0.9,5.0,0.0,Patrick,Johnson,Low,2,4254.12,Low Priority,850.8240000000001
CUST007638,5.059548254620124,330.93073051948045,0.85,0.765,2.6475,0.9,297.83765746753244,788.5251981452922,Low Value,1.0,0.9,3.5,1.0,Sharon,Hill,Low,1,1674.36,Low Priority,334.872
CUST007651,1.6892539356605065,4083.358845218801,0.75,0.77625,2.6643749999999997,1.0,4083.358845218801,10879.599223229841,Low Value,1.15,0.9,4.0,1.0,Billy,Gutierrez,Medium,2,6897.830000000001,Low Priority,1379.5660000000003
CUST007654,1.054072553045859,4553.766233766234,0.85,0.935,2.9025,0.9,4098.38961038961,11895.575844155843,Low Value,1.0,1.1,3.5,1.0,Michelle,Morris,Low,1,4800.0,Low Priority,960.0
CUST007658,2.735112936344969,4253.18451951952,0.75,0.5400000000000001,2.3100000000000005,1.0,4253.18451951952,9824.856240090094,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Trevor,Hartman,Medium,2,11632.94,Low Priority,2326.588
CUST007661,3.600273785078713,5270.471395437262,0.75,0.6075,2.41125,1.0,5270.471395437262,12708.424152248097,Low Value,0.9,0.9,3.0,1.0,Heather,Cox,Medium,2,18975.14,Low Priority,3795.0280000000002
CUST007666,5.152635181382615,2717.056323060574,0.65,0.468,2.202,1.2,3260.4675876726888,7179.549628055261,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Lauren,Fuentes,High,2,14000.0,Low Priority,2800.0
CUST007667,3.646817248459959,506.86389639639646,0.85,0.6120000000000001,2.418,0.9,456.1775067567568,1103.037211337838,Low Value,0.8,0.9,2.0,0.0,Brandi,Woodward,Low,1,1848.44,Low Priority,369.68800000000005
CUST007668,2.004106776180698,8557.29355532787,0.75,0.6075,2.41125,1.0,8557.29355532787,20633.774085284324,Low Value,0.9,0.9,3.0,1.0,William,Taylor,Medium,2,17149.73,Low Priority,3429.946
CUST007673,0.9911019849418207,3987.85398480663,0.75,0.5400000000000001,2.3100000000000005,1.0,3987.85398480663,9211.942704903317,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Danielle,Juarez,Medium,1,3952.37,Low Priority,790.474
CUST007674,4.741957563312799,121.78303839491917,0.85,0.95,2.925,0.9,109.60473455542726,320.5938485746247,Low Value,1.15,1.1,5.0,1.0,James,Thompson,Low,1,577.49,Low Priority,115.498
CUST007675,4.802190280629706,166.59064994298745,0.85,0.6885,2.53275,0.9,149.9315849486887,379.7392217787913,Low Value,0.9,0.9,3.4,0.6,Cheryl,Williams,Low,1,800.0,Low Priority,160.0
CUST007676,4.262833675564682,630.981690751445,0.75,0.6075,2.41125,1.0,630.981690751445,1521.4546018244216,Low Value,0.9,0.9,3.0,1.0,Jacob,Johnson,Medium,1,2689.7699999999995,Low Priority,537.954
CUST007684,2.401095140314853,3908.212482896237,0.75,0.75,2.625,1.0,3908.212482896237,10259.057767602622,Low Value,1.0,1.0,3.5,1.0,Sylvia,Miller,Medium,2,9383.99,Low Priority,1876.798
CUST007685,1.7056810403832992,1206.3451203852326,0.85,0.6885,2.53275,0.9,1085.7106083467093,2749.833543290128,Low Value,0.9,0.9,3.0,1.0,Daniel,Charles,Low,2,2057.64,Low Priority,411.528
CUST007692,0.6543463381245722,61129.70711297071,0.85,0.95,2.925,0.9,55016.73640167364,160923.95397489538,High Value,1.15,1.1,4.333333333333333,1.0,Brian,Guerrero,Low,1,40000.0,High Priority,24000.0
CUST007693,2.078028747433265,3486.8189426877466,0.75,0.77625,2.6643749999999997,1.0,3486.8189426877466,9290.193220423664,Low Value,1.15,0.9,4.666666666666667,0.6666666666666666,Samantha,Gardner,Medium,2,7245.709999999999,Low Priority,1449.1419999999998
CUST007694,2.138261464750171,5940.0733770806655,0.75,0.77625,2.6643749999999997,1.0,5940.0733770806655,15826.583004059297,Low Value,1.15,0.9,4.0,1.0,Vanessa,Dillon,Medium,2,12701.43,Low Priority,2540.286
CUST007696,1.5003422313483916,4416.612331204379,0.85,0.8797499999999999,2.819625,0.9,3974.9510980839414,11207.871489934932,Low Value,1.15,0.9,4.0,1.0,Ryan,Coleman,Low,2,6626.43,Low Priority,1325.286
CUST007700,4.4106776180698155,7644.886550279329,0.75,0.675,2.5125,1.0,7644.886550279329,19207.777457576816,Low Value,1.0,0.9,3.8,0.8,Jonathan,Small,Medium,2,33719.13,Low Priority,6743.826
CUST007706,0.24093086926762491,12616.025539772729,0.85,0.935,2.9025,0.9,11354.422985795456,32956.21271627131,Medium Value,1.0,1.1,3.5,1.0,Kristopher,Krause,Low,2,3039.59,Medium Priority,1215.836
CUST007708,0.6132785763175906,1304.4642857142858,0.85,0.7480000000000001,2.622,0.9,1174.0178571428573,3078.2748214285716,Low Value,0.8,1.1,1.0,0.0,Janice,Lawson,Low,1,800.0,Low Priority,160.0
CUST007710,4.191649555099247,222.4708883082952,0.85,0.8797499999999999,2.819625,0.9,200.2237994774657,564.5560306016491,Low Value,1.15,0.9,5.0,1.0,Derek,Singleton,Low,1,932.52,Low Priority,186.50400000000002
CUST007713,0.04106776180698152,1965215.9370000002,0.85,0.7480000000000001,2.622,0.9,1768694.3433,4637516.5681326,High Value,0.8,1.1,2.8,0.6,Danny,Hall,Low,2,80707.02,High Priority,48424.212
CUST007718,5.2731006160164275,2462.242036604361,0.75,0.675,2.5125,1.0,2462.242036604361,6186.383116968458,Low Value,1.0,0.9,3.5,0.5,Dawn,Delgado,Medium,2,12983.65,Low Priority,2596.73
CUST007719,5.223819301848049,12427.097158018869,0.75,0.6075,2.41125,1.0,12427.097158018869,29964.838022272997,Medium Value,0.9,0.9,3.0,0.5,Lori,Davidson,Medium,2,64916.91,Medium Priority,25966.764000000003
CUST007720,0.919917864476386,3503.421473214286,0.85,0.8797499999999999,2.819625,0.9,3153.0793258928575,8890.501294270647,Low Value,1.15,0.9,4.0,1.0,Christopher,Morales,Low,2,3222.86,Low Priority,644.5720000000001
CUST007728,5.278576317590692,1326.1151452282156,0.75,0.675,2.5125,1.0,1326.1151452282156,3331.864302385892,Low Value,1.0,0.9,3.5,1.0,Daniel,Gonzalez,Medium,2,7000.0,Low Priority,1400.0
CUST007729,2.1409993155373033,2243.569143222506,0.75,0.6075,2.41125,1.0,2243.569143222506,5409.806096595268,Low Value,0.9,0.9,3.0,1.0,Ashley,King,Medium,2,4803.48,Low Priority,960.6959999999999
CUST007730,5.4428473648186175,1653.5462776659958,0.85,0.765,2.6475,0.9,1488.1916498993962,3939.9873931086513,Low Value,1.0,0.9,3.5,1.0,Randy,Nicholson,Low,2,9000.0,Low Priority,1800.0
CUST007733,3.2142368240930868,472.0031793015333,0.75,0.77625,2.6643749999999997,1.0,472.0031793015333,1257.5934708515226,Low Value,1.15,0.9,4.0,1.0,Stephanie,Mendoza,Medium,1,1517.13,Low Priority,303.42600000000004
CUST007735,3.1184120465434635,1033.558090430202,0.85,0.6120000000000001,2.418,0.9,930.2022813871818,2249.2291163942054,Low Value,0.8,0.9,2.3333333333333335,0.6666666666666666,Christina,Hoffman,Low,2,3223.06,Low Priority,644.6120000000001
CUST007741,4.802190280629706,1717.6058252565565,0.85,0.6885,2.53275,0.9,1545.845242730901,3915.2395385266896,Low Value,0.9,0.9,3.0,1.0,Kurt,Miller,Low,2,8248.27,Low Priority,1649.6540000000002
CUST007742,1.2457221081451062,4174.285714285714,0.75,0.5400000000000001,2.3100000000000005,1.0,4174.285714285714,9642.6,Low Value,0.8,0.9,2.25,0.25,Shari,Gilbert,Medium,1,5200.0,Low Priority,1040.0
CUST007743,0.5995893223819302,37358.90410958904,0.75,0.8250000000000001,2.7375,1.0,37358.90410958904,102270.0,High Value,1.0,1.1,3.5,1.0,Carol,Pruitt,Medium,2,22400.0,Low Priority,4480.0
CUST007745,4.7939767282683095,2609.4473772130214,0.65,0.468,2.202,1.2,3131.3368526556255,6895.203749547687,Low Value,0.8,0.9,2.5,1.0,Mary,Daniel,High,2,12509.630000000001,Low Priority,2501.9260000000004
CUST007748,2.48870636550308,18956.820561056105,0.75,0.675,2.5125,1.0,18956.820561056105,47629.01165965347,Medium Value,1.0,0.9,3.5,1.0,Tina,Johnson,Medium,2,47177.96,Medium Priority,18871.184
CUST007757,2.6557152635181382,3910.4229819587636,0.75,0.675,2.5125,1.0,3910.4229819587636,9824.937742171394,Low Value,1.0,0.9,3.5,1.0,Jacqueline,Thomas,Medium,2,10384.970000000001,Low Priority,2076.994
CUST007759,0.04654346338124572,64001.25352941177,0.85,0.7480000000000001,2.622,0.9,57601.12817647059,151030.1580787059,High Value,0.8,1.1,2.0,1.0,Rachel,Riley,Low,2,2978.84,High Priority,1787.304
CUST007760,4.3668720054757015,398.65835266457685,0.85,0.935,2.9025,0.9,358.7925173981192,1041.3952817480408,Low Value,1.0,1.1,3.5,1.0,Brittany,Wright,Low,1,1740.89,Low Priority,348.17800000000005
CUST007766,5.470225872689938,788.5725563063063,0.75,0.675,2.5125,1.0,788.5725563063063,1981.2885477195948,Low Value,1.0,0.9,3.5,1.0,David,Hunter,Medium,2,4313.67,Low Priority,862.734
CUST007767,1.8973305954825461,1620.9194155844157,0.85,0.8797499999999999,2.819625,0.9,1458.8274740259742,4113.346416450488,Low Value,1.15,0.9,4.0,1.0,Timothy,Ortega,Low,2,3075.42,Low Priority,615.0840000000001
CUST007769,4.177960301163586,3255.1769331585847,0.85,0.6120000000000001,2.418,0.9,2929.6592398427265,7083.916041939713,Low Value,0.8,0.9,2.0,0.0,Jason,Bell,Low,2,13600.0,Low Priority,2720.0
CUST007770,2.614647501711157,4138.121866492146,0.75,0.675,2.5125,1.0,4138.121866492146,10397.031189561518,Low Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Victoria,Wilson,Medium,2,10819.73,Low Priority,2163.946
CUST007771,0.840520191649555,32479.885993485343,0.85,0.8415000000000001,2.7622500000000003,0.9,29231.89739413681,80745.80857695441,High Value,0.9,1.1,3.0,1.0,Joshua,Mendoza,Low,2,27300.0,High Priority,16380.0
CUST007772,3.3949349760438055,2394.738060483871,0.75,0.675,2.5125,1.0,2394.738060483871,6016.7793769657255,Low Value,0.9,1.0,3.0,1.0,Kimberly,Clay,Medium,2,8129.98,Low Priority,1625.996
CUST007776,5.073237508555784,671.3030868861306,0.75,0.675,2.5125,1.0,671.3030868861306,1686.6490058014033,Low Value,1.0,0.9,3.5,0.5,Melinda,Steele,Medium,2,3405.6800000000003,Low Priority,681.1360000000001
CUST007777,2.8747433264887063,11131.42857142857,0.75,0.5400000000000001,2.3100000000000005,1.0,11131.42857142857,25713.600000000002,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Randall,Thomas,Medium,1,32000.0,Low Priority,6400.0
CUST007780,2.9075975359342916,8254.237288135593,0.75,0.77625,2.6643749999999997,1.0,8254.237288135593,21992.38347457627,Low Value,1.15,0.9,4.0,1.0,Brandon,Proctor,Medium,2,24000.0,Low Priority,4800.0
CUST007781,4.010951403148528,1530.4972269624575,0.75,0.77625,2.6643749999999997,1.0,1530.4972269624575,4077.8185490880974,Low Value,1.15,0.9,4.0,1.0,Thomas,Esparza,Medium,2,6138.75,Low Priority,1227.75
CUST007782,4.4955509924709105,0.0,0.85,0.8415000000000001,2.7622500000000003,0.9,0.0,0.0,Low Value,0.9,1.1,3.25,0.25,Daniel,Miller,Low,0,0.0,Low Priority,0.0
CUST007786,0.7748117727583846,7128.0150795053005,0.75,0.94875,2.9231249999999998,1.0,7128.0150795053005,20836.07907927893,Low Value,1.15,1.1,4.0,0.5,Robert,Cortez,Medium,2,5522.87,Low Priority,1104.574
CUST007787,2.1218343600273784,0.0,0.85,0.95,2.925,0.9,0.0,0.0,Low Value,1.15,1.1,4.0,1.0,Dalton,Cox,Low,0,0.0,Low Priority,0.0
CUST007790,1.434633812457221,13940.839694656488,0.85,0.7480000000000001,2.622,0.9,12546.75572519084,32897.59351145038,Medium Value,0.8,1.1,1.0,1.0,Laura,Dickson,Low,2,20000.0,Medium Priority,8000.0
CUST007797,1.2320328542094456,7102.083333333333,0.75,0.8624999999999999,2.79375,1.0,7102.083333333333,19841.4453125,Low Value,1.15,1.0,5.0,1.0,Vanessa,Rose,Medium,2,8750.0,Low Priority,1750.0
CUST007803,1.4127310061601643,872.5794186046511,0.85,0.6885,2.53275,0.9,785.321476744186,1989.0229702238373,Low Value,0.9,0.9,3.0,1.0,Sharon,Smith,Low,2,1232.72,Low Priority,246.544
CUST007804,1.7768651608487338,36581.27889060092,0.75,0.675,2.5125,1.0,36581.27889060092,91910.46321263483,High Value,1.0,0.9,3.5,1.0,Kathy,Hudson,Medium,2,65000.0,Low Priority,13000.0
CUST007805,5.188227241615332,1728.1625461741426,0.85,0.8415000000000001,2.7622500000000003,0.9,1555.3462915567284,4296.255293852573,Low Value,0.9,1.1,3.3333333333333335,1.0,Ian,Griffith,Low,1,8966.1,Low Priority,1793.2200000000003
CUST007806,3.7645448323066395,1388.7070636363637,0.75,0.6075,2.41125,1.0,1388.7070636363637,3348.519907193182,Low Value,0.9,0.9,3.3333333333333335,1.0,Anthony,Joseph,Medium,2,5227.85,Low Priority,1045.5700000000002
CUST007809,3.5564681724845997,899.7690531177828,0.75,0.675,2.5125,1.0,899.7690531177828,2260.6697459584298,Low Value,1.0,0.9,3.5,1.0,Stephanie,Martin,Medium,1,3200.0,Low Priority,640.0
CUST007811,0.4079397672826831,9382.24293624161,0.75,0.6075,2.41125,1.0,9382.24293624161,22622.93328001258,Low Value,0.9,0.9,3.0,0.0,Alec,Smith,Medium,2,3827.39,Low Priority,765.4780000000001
CUST007815,3.0663928815879533,446.14309151785716,0.85,0.935,2.9025,0.9,401.5287823660714,1165.4372908175224,Low Value,1.0,1.1,3.5,1.0,Anne,Nelson,Low,1,1368.05,Low Priority,273.61
CUST007819,5.037645448323066,158.44306793478262,0.75,0.675,2.5125,1.0,158.44306793478262,398.08820818614134,Low Value,1.0,0.9,3.5,1.0,Sally,Ellis,Medium,1,798.18,Low Priority,159.636
CUST007825,1.3141683778234086,4109.96040625,0.75,0.675,2.5125,1.0,4109.96040625,10326.275520703126,Low Value,1.0,0.9,3.75,0.75,Amy,Farley,Medium,1,5401.18,Low Priority,1080.236
CUST007826,4.216290212183436,443.3542061688311,0.85,0.8797499999999999,2.819625,0.9,399.01878555194804,1125.0833432119114,Low Value,1.15,0.9,4.0,0.5,Michelle,Garcia,Low,2,1869.31,Low Priority,373.862
CUST007833,0.03559206023271732,1123846.1538461538,0.75,0.6600000000000001,2.49,1.0,1123846.1538461538,2798376.923076923,High Value,0.8,1.1,2.0,0.0,Mary,Bray,Medium,2,40000.0,Low Priority,8000.0
